Year,Mon,Day,Jday,Hr,Min,Rain[mm/h],Month+year,Lat,Lon
2015,3,25,84,19,12,5.99,3/2015,47.35906,-123.99134
2015,3,25,84,19,13,4.79,3/2015,47.35906,-123.99134
2015,3,25,84,19,14,4.47,3/2015,47.35906,-123.99134
2015,3,25,84,19,15,4.84,3/2015,47.35906,-123.99134
2015,3,25,84,19,16,5.16,3/2015,47.35906,-123.99134
2015,3,25,84,19,17,5.25,3/2015,47.35906,-123.99134
2015,3,25,84,19,18,5.15,3/2015,47.35906,-123.99134
2015,3,25,84,19,19,5.06,3/2015,47.35906,-123.99134
2015,3,25,84,19,20,5.04,3/2015,47.35906,-123.99134
2015,3,25,84,19,21,5.06,3/2015,47.35906,-123.99134
2015,3,25,84,19,22,5.08,3/2015,47.35906,-123.99134
2015,3,25,84,19,23,5.11,3/2015,47.35906,-123.99134
2015,3,25,84,19,24,5.12,3/2015,47.35906,-123.99134
2015,3,25,84,19,25,5.1,3/2015,47.35906,-123.99134
2015,3,25,84,19,26,5.03,3/2015,47.35906,-123.99134
2015,3,25,84,19,27,4.97,3/2015,47.35906,-123.99134
2015,3,25,84,19,28,5.03,3/2015,47.35906,-123.99134
2015,3,25,84,19,29,5.25,3/2015,47.35906,-123.99134
2015,3,25,84,19,30,5.5,3/2015,47.35906,-123.99134
2015,3,25,84,19,31,5.28,3/2015,47.35906,-123.99134
2015,3,25,84,19,32,4.47,3/2015,47.35906,-123.99134
2015,3,25,84,19,33,3.33,3/2015,47.35906,-123.99134
2015,3,25,84,19,34,2.96,3/2015,47.35906,-123.99134
2015,3,25,84,19,35,3.63,3/2015,47.35906,-123.99134
2015,3,25,84,19,36,5.34,3/2015,47.35906,-123.99134
2015,3,25,84,19,37,7.5,3/2015,47.35906,-123.99134
2015,3,25,84,19,38,7.75,3/2015,47.35906,-123.99134
2015,3,25,84,19,39,6.08,3/2015,47.35906,-123.99134
2015,3,25,84,19,40,4.77,3/2015,47.35906,-123.99134
2015,3,25,84,19,41,4.4,3/2015,47.35906,-123.99134
2015,3,25,84,19,42,4.78,3/2015,47.35906,-123.99134
2015,3,25,84,19,43,5.15,3/2015,47.35906,-123.99134
2015,3,25,84,19,44,5.31,3/2015,47.35906,-123.99134
2015,3,25,84,19,45,5.29,3/2015,47.35906,-123.99134
2015,3,25,84,19,46,5.12,3/2015,47.35906,-123.99134
2015,3,25,84,19,47,4.84,3/2015,47.35906,-123.99134
2015,3,25,84,19,48,4.57,3/2015,47.35906,-123.99134
2015,3,25,84,19,49,4.85,3/2015,47.35906,-123.99134
2015,3,25,84,19,50,5.82,3/2015,47.35906,-123.99134
2015,3,25,84,19,51,7.23,3/2015,47.35906,-123.99134
2015,3,25,84,19,52,8.02,3/2015,47.35906,-123.99134
2015,3,25,84,19,53,7.99,3/2015,47.35906,-123.99134
2015,3,25,84,19,54,7.26,3/2015,47.35906,-123.99134
2015,3,25,84,19,55,6.04,3/2015,47.35906,-123.99134
2015,3,25,84,19,56,4.98,3/2015,47.35906,-123.99134
2015,3,25,84,19,57,4.23,3/2015,47.35906,-123.99134
2015,3,25,84,19,58,3.78,3/2015,47.35906,-123.99134
2015,3,25,84,19,59,3.62,3/2015,47.35906,-123.99134
2015,3,25,84,20,0,3.73,3/2015,47.35906,-123.99134
2015,3,25,84,20,1,4.12,3/2015,47.35906,-123.99134
2015,3,25,84,20,2,4.7,3/2015,47.35906,-123.99134
2015,3,25,84,20,3,5.15,3/2015,47.35906,-123.99134
2015,3,25,84,20,4,5.39,3/2015,47.35906,-123.99134
2015,3,25,84,20,5,5.41,3/2015,47.35906,-123.99134
2015,3,25,84,20,6,5.17,3/2015,47.35906,-123.99134
2015,3,25,84,20,7,4.66,3/2015,47.35906,-123.99134
2015,3,25,84,20,8,3.99,3/2015,47.35906,-123.99134
2015,3,25,84,20,9,3.6,3/2015,47.35906,-123.99134
2015,3,25,84,20,10,3.62,3/2015,47.35906,-123.99134
2015,3,25,84,20,11,4.03,3/2015,47.35906,-123.99134
2015,3,25,84,20,12,4.72,3/2015,47.35906,-123.99134
2015,3,25,84,20,13,5.2,3/2015,47.35906,-123.99134
2015,3,25,84,20,14,5.33,3/2015,47.35906,-123.99134
2015,3,25,84,20,15,5.19,3/2015,47.35906,-123.99134
2015,3,25,84,20,16,5.06,3/2015,47.35906,-123.99134
2015,3,25,84,20,17,5,3/2015,47.35906,-123.99134
2015,3,25,84,20,18,5.01,3/2015,47.35906,-123.99134
2015,3,25,84,20,19,5.07,3/2015,47.35906,-123.99134
2015,3,25,84,20,20,5.17,3/2015,47.35906,-123.99134
2015,3,25,84,20,21,5.26,3/2015,47.35906,-123.99134
2015,3,25,84,20,22,5.16,3/2015,47.35906,-123.99134
2015,3,25,84,20,23,4.82,3/2015,47.35906,-123.99134
2015,3,25,84,20,24,4.31,3/2015,47.35906,-123.99134
2015,3,25,84,20,25,3.88,3/2015,47.35906,-123.99134
2015,3,25,84,20,26,3.6,3/2015,47.35906,-123.99134
2015,3,25,84,20,27,3.46,3/2015,47.35906,-123.99134
2015,3,25,84,20,28,3.47,3/2015,47.35906,-123.99134
2015,3,25,84,20,29,3.61,3/2015,47.35906,-123.99134
2015,3,25,84,20,30,3.88,3/2015,47.35906,-123.99134
2015,3,25,84,20,31,4.28,3/2015,47.35906,-123.99134
2015,3,25,84,20,32,4.76,3/2015,47.35906,-123.99134
2015,3,25,84,20,33,5.13,3/2015,47.35906,-123.99134
2015,3,25,84,20,34,5.36,3/2015,47.35906,-123.99134
2015,3,25,84,20,35,5.41,3/2015,47.35906,-123.99134
2015,3,25,84,20,36,5.18,3/2015,47.35906,-123.99134
2015,3,25,84,20,37,4.65,3/2015,47.35906,-123.99134
2015,3,25,84,20,38,3.94,3/2015,47.35906,-123.99134
2015,3,25,84,20,39,3.56,3/2015,47.35906,-123.99134
2015,3,25,84,20,40,3.62,3/2015,47.35906,-123.99134
2015,3,25,84,20,41,4.13,3/2015,47.35906,-123.99134
2015,3,25,84,20,42,4.91,3/2015,47.35906,-123.99134
2015,3,25,84,20,43,5.28,3/2015,47.35906,-123.99134
2015,3,25,84,20,44,5.06,3/2015,47.35906,-123.99134
2015,3,25,84,20,45,4.4,3/2015,47.35906,-123.99134
2015,3,25,84,20,46,3.85,3/2015,47.35906,-123.99134
2015,3,25,84,20,47,3.53,3/2015,47.35906,-123.99134
2015,3,25,84,20,48,3.47,3/2015,47.35906,-123.99134
2015,3,25,84,20,49,3.6,3/2015,47.35906,-123.99134
2015,3,25,84,20,50,3.76,3/2015,47.35906,-123.99134
2015,3,25,84,20,51,3.89,3/2015,47.35906,-123.99134
2015,3,25,84,20,52,4,3/2015,47.35906,-123.99134
2015,3,25,84,20,53,4.07,3/2015,47.35906,-123.99134
2015,3,25,84,20,54,4,3/2015,47.35906,-123.99134
2015,3,25,84,20,55,3.78,3/2015,47.35906,-123.99134
2015,3,25,84,20,56,3.4,3/2015,47.35906,-123.99134
2015,3,25,84,20,57,2.94,3/2015,47.35906,-123.99134
2015,3,25,84,20,58,2.7,3/2015,47.35906,-123.99134
2015,3,25,84,20,59,2.75,3/2015,47.35906,-123.99134
2015,3,25,84,21,0,3.11,3/2015,47.35906,-123.99134
2015,3,25,84,21,1,3.76,3/2015,47.35906,-123.99134
2015,3,25,84,21,2,4.6,3/2015,47.35906,-123.99134
2015,3,25,84,21,3,5.2,3/2015,47.35906,-123.99134
2015,3,25,84,21,4,5.45,3/2015,47.35906,-123.99134
2015,3,25,84,21,5,5.39,3/2015,47.35906,-123.99134
2015,3,25,84,21,6,5.13,3/2015,47.35906,-123.99134
2015,3,25,84,21,7,4.73,3/2015,47.35906,-123.99134
2015,3,25,84,21,8,4.21,3/2015,47.35906,-123.99134
2015,3,25,84,21,9,3.83,3/2015,47.35906,-123.99134
2015,3,25,84,21,10,3.62,3/2015,47.35906,-123.99134
2015,3,25,84,21,11,3.59,3/2015,47.35906,-123.99134
2015,3,25,84,21,12,3.7,3/2015,47.35906,-123.99134
2015,3,25,84,21,13,3.8,3/2015,47.35906,-123.99134
2015,3,25,84,21,14,3.86,3/2015,47.35906,-123.99134
2015,3,25,84,21,15,3.88,3/2015,47.35906,-123.99134
2015,3,25,84,21,16,3.86,3/2015,47.35906,-123.99134
2015,3,25,84,21,17,3.83,3/2015,47.35906,-123.99134
2015,3,25,84,21,18,3.8,3/2015,47.35906,-123.99134
2015,3,25,84,21,19,3.76,3/2015,47.35906,-123.99134
2015,3,25,84,21,20,3.74,3/2015,47.35906,-123.99134
2015,3,25,84,21,21,3.76,3/2015,47.35906,-123.99134
2015,3,25,84,21,22,3.82,3/2015,47.35906,-123.99134
2015,3,25,84,21,23,3.93,3/2015,47.35906,-123.99134
2015,3,25,84,21,24,4.05,3/2015,47.35906,-123.99134
2015,3,25,84,21,25,4.02,3/2015,47.35906,-123.99134
2015,3,25,84,21,26,3.8,3/2015,47.35906,-123.99134
2015,3,25,84,21,27,3.38,3/2015,47.35906,-123.99134
2015,3,25,84,21,28,2.86,3/2015,47.35906,-123.99134
2015,3,25,84,21,29,2.6,3/2015,47.35906,-123.99134
2015,3,25,84,21,30,2.7,3/2015,47.35906,-123.99134
2015,3,25,84,21,31,3.14,3/2015,47.35906,-123.99134
2015,3,25,84,21,32,3.94,3/2015,47.35906,-123.99134
2015,3,25,84,21,33,4.91,3/2015,47.35906,-123.99134
2015,3,25,84,21,34,5.33,3/2015,47.35906,-123.99134
2015,3,25,84,21,35,5.01,3/2015,47.35906,-123.99134
2015,3,25,84,21,36,4.18,3/2015,47.35906,-123.99134
2015,3,25,84,21,37,3.61,3/2015,47.35906,-123.99134
2015,3,25,84,21,38,3.53,3/2015,47.35906,-123.99134
2015,3,25,84,21,39,3.92,3/2015,47.35906,-123.99134
2015,3,25,84,21,40,4.66,3/2015,47.35906,-123.99134
2015,3,25,84,21,41,5.19,3/2015,47.35906,-123.99134
2015,3,25,84,21,42,5.39,3/2015,47.35906,-123.99134
2015,3,25,84,21,43,5.3,3/2015,47.35906,-123.99134
2015,3,25,84,21,44,5.1,3/2015,47.35906,-123.99134
2015,3,25,84,21,45,4.85,3/2015,47.35906,-123.99134
2015,3,25,84,21,46,4.52,3/2015,47.35906,-123.99134
2015,3,25,84,21,47,4.11,3/2015,47.35906,-123.99134
2015,3,25,84,21,48,3.61,3/2015,47.35906,-123.99134
2015,3,25,84,21,49,3,3/2015,47.35906,-123.99134
2015,3,25,84,21,50,2.38,3/2015,47.35906,-123.99134
2015,3,25,84,21,51,2.01,3/2015,47.35906,-123.99134
2015,3,25,84,21,52,1.96,3/2015,47.35906,-123.99134
2015,3,25,84,21,53,2.25,3/2015,47.35906,-123.99134
2015,3,25,84,21,54,2.86,3/2015,47.35906,-123.99134
2015,3,25,84,21,55,3.8,3/2015,47.35906,-123.99134
2015,3,25,84,21,56,4.88,3/2015,47.35906,-123.99134
2015,3,25,84,21,57,5.35,3/2015,47.35906,-123.99134
2015,3,25,84,21,58,5.02,3/2015,47.35906,-123.99134
2015,3,25,84,21,59,4.09,3/2015,47.35906,-123.99134
2015,3,25,84,22,0,3.27,3/2015,47.35906,-123.99134
2015,3,25,84,22,1,2.75,3/2015,47.35906,-123.99134
2015,3,25,84,22,2,2.53,3/2015,47.35906,-123.99134
2015,3,25,84,22,3,2.61,3/2015,47.35906,-123.99134
2015,3,25,84,22,4,2.91,3/2015,47.35906,-123.99134
2015,3,25,84,22,5,3.13,3/2015,47.35906,-123.99134
2015,3,25,84,22,6,3.2,3/2015,47.35906,-123.99134
2015,3,25,84,22,7,3.12,3/2015,47.35906,-123.99134
2015,3,25,84,22,8,2.88,3/2015,47.35906,-123.99134
2015,3,25,84,22,9,2.55,3/2015,47.35906,-123.99134
2015,3,25,84,22,10,2.32,3/2015,47.35906,-123.99134
2015,3,25,84,22,11,2.27,3/2015,47.35906,-123.99134
2015,3,25,84,22,12,2.37,3/2015,47.35906,-123.99134
2015,3,25,84,22,13,2.65,3/2015,47.35906,-123.99134
2015,3,25,84,22,14,3.09,3/2015,47.35906,-123.99134
2015,3,25,84,22,15,3.62,3/2015,47.35906,-123.99134
2015,3,25,84,22,16,3.94,3/2015,47.35906,-123.99134
2015,3,25,84,22,17,3.97,3/2015,47.35906,-123.99134
2015,3,25,84,22,18,3.72,3/2015,47.35906,-123.99134
2015,3,25,84,22,19,3.27,3/2015,47.35906,-123.99134
2015,3,25,84,22,20,2.95,3/2015,47.35906,-123.99134
2015,3,25,84,22,21,2.84,3/2015,47.35906,-123.99134
2015,3,25,84,22,22,2.94,3/2015,47.35906,-123.99134
2015,3,25,84,22,23,3.25,3/2015,47.35906,-123.99134
2015,3,25,84,22,24,3.69,3/2015,47.35906,-123.99134
2015,3,25,84,22,25,3.94,3/2015,47.35906,-123.99134
2015,3,25,84,22,26,3.94,3/2015,47.35906,-123.99134
2015,3,25,84,22,27,3.68,3/2015,47.35906,-123.99134
2015,3,25,84,22,28,3.22,3/2015,47.35906,-123.99134
2015,3,25,84,22,29,2.8,3/2015,47.35906,-123.99134
2015,3,25,84,22,30,2.5,3/2015,47.35906,-123.99134
2015,3,25,84,22,31,2.3,3/2015,47.35906,-123.99134
2015,3,25,84,22,32,2.21,3/2015,47.35906,-123.99134
2015,3,25,84,22,33,2.23,3/2015,47.35906,-123.99134
2015,3,25,84,22,34,2.34,3/2015,47.35906,-123.99134
2015,3,25,84,22,35,2.44,3/2015,47.35906,-123.99134
2015,3,25,84,22,36,2.53,3/2015,47.35906,-123.99134
2015,3,25,84,22,37,2.6,3/2015,47.35906,-123.99134
2015,3,25,84,22,38,2.65,3/2015,47.35906,-123.99134
2015,3,25,84,22,39,2.68,3/2015,47.35906,-123.99134
2015,3,25,84,22,40,2.69,3/2015,47.35906,-123.99134
2015,3,25,84,22,41,2.67,3/2015,47.35906,-123.99134
2015,3,25,84,22,42,2.62,3/2015,47.35906,-123.99134
2015,3,25,84,22,43,2.54,3/2015,47.35906,-123.99134
2015,3,25,84,22,44,2.43,3/2015,47.35906,-123.99134
2015,3,25,84,22,45,2.29,3/2015,47.35906,-123.99134
2015,3,25,84,22,46,2.14,3/2015,47.35906,-123.99134
2015,3,25,84,22,47,2.04,3/2015,47.35906,-123.99134
2015,3,25,84,22,48,2,3/2015,47.35906,-123.99134
2015,3,25,84,22,49,2.04,3/2015,47.35906,-123.99134
2015,3,25,84,22,50,2.15,3/2015,47.35906,-123.99134
2015,3,25,84,22,51,2.32,3/2015,47.35906,-123.99134
2015,3,25,84,22,52,2.56,3/2015,47.35906,-123.99134
2015,3,25,84,22,53,2.84,3/2015,47.35906,-123.99134
2015,3,25,84,22,54,3.05,3/2015,47.35906,-123.99134
2015,3,25,84,22,55,3.15,3/2015,47.35906,-123.99134
2015,3,25,84,22,56,3.15,3/2015,47.35906,-123.99134
2015,3,25,84,22,57,3.04,3/2015,47.35906,-123.99134
2015,3,25,84,22,58,2.86,3/2015,47.35906,-123.99134
2015,3,25,84,22,59,2.68,3/2015,47.35906,-123.99134
2015,3,25,84,23,0,2.54,3/2015,47.35906,-123.99134
2015,3,25,84,23,1,2.44,3/2015,47.35906,-123.99134
2015,3,25,84,23,2,2.38,3/2015,47.35906,-123.99134
2015,3,25,84,23,3,2.35,3/2015,47.35906,-123.99134
2015,3,25,84,23,4,2.34,3/2015,47.35906,-123.99134
2015,3,25,84,23,5,2.33,3/2015,47.35906,-123.99134
2015,3,25,84,23,6,2.29,3/2015,47.35906,-123.99134
2015,3,25,84,23,7,2.22,3/2015,47.35906,-123.99134
2015,3,25,84,23,8,2.14,3/2015,47.35906,-123.99134
2015,3,25,84,23,9,2.03,3/2015,47.35906,-123.99134
2015,3,25,84,23,10,1.9,3/2015,47.35906,-123.99134
2015,3,25,84,23,11,1.74,3/2015,47.35906,-123.99134
2015,3,25,84,23,12,1.6,3/2015,47.35906,-123.99134
2015,3,25,84,23,13,1.46,3/2015,47.35906,-123.99134
2015,3,25,84,23,14,1.34,3/2015,47.35906,-123.99134
2015,3,25,84,23,15,1.23,3/2015,47.35906,-123.99134
2015,3,25,84,23,16,1.13,3/2015,47.35906,-123.99134
2015,3,25,84,23,17,1.04,3/2015,47.35906,-123.99134
2015,3,25,84,23,18,0.96,3/2015,47.35906,-123.99134
2015,3,25,84,23,19,0.89,3/2015,47.35906,-123.99134
2015,3,25,84,23,20,0.84,3/2015,47.35906,-123.99134
2015,3,25,84,23,21,0.79,3/2015,47.35906,-123.99134
2015,3,25,84,23,22,0.76,3/2015,47.35906,-123.99134
2015,3,25,84,23,23,0.74,3/2015,47.35906,-123.99134
2015,3,25,84,23,24,0.73,3/2015,47.35906,-123.99134
2015,3,25,84,23,25,0.73,3/2015,47.35906,-123.99134
2015,3,25,84,23,26,0.74,3/2015,47.35906,-123.99134
2015,3,25,84,23,27,0.76,3/2015,47.35906,-123.99134
2015,3,25,84,23,28,0.79,3/2015,47.35906,-123.99134
2015,3,25,84,23,29,0.84,3/2015,47.35906,-123.99134
2015,3,25,84,23,30,0.89,3/2015,47.35906,-123.99134
2015,3,25,84,23,37,2.66,3/2015,47.35906,-123.99134
2015,3,25,84,23,38,2.46,3/2015,47.35906,-123.99134
2015,3,25,84,23,39,2.33,3/2015,47.35906,-123.99134
2015,3,25,84,23,40,2.26,3/2015,47.35906,-123.99134
2015,3,25,84,23,41,2.26,3/2015,47.35906,-123.99134
2015,3,25,84,23,42,2.33,3/2015,47.35906,-123.99134
2015,3,25,84,23,43,2.46,3/2015,47.35906,-123.99134
2015,3,25,84,23,44,2.66,3/2015,47.35906,-123.99134
2015,3,25,84,23,45,2.92,3/2015,47.35906,-123.99134
2015,3,25,84,23,46,3.26,3/2015,47.35906,-123.99134
2015,3,25,84,23,47,3.63,3/2015,47.35906,-123.99134
2015,3,25,84,23,48,3.92,3/2015,47.35906,-123.99134
2015,3,25,84,23,49,4.12,3/2015,47.35906,-123.99134
2015,3,25,84,23,50,4.22,3/2015,47.35906,-123.99134
2015,3,25,84,23,51,4.22,3/2015,47.35906,-123.99134
2015,3,26,85,1,3,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,1,4,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,1,5,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,1,6,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,1,7,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,2,0,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,2,1,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,2,2,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,2,3,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,2,4,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,3,9,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,3,10,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,3,11,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,3,12,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,3,13,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,4,56,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,4,57,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,4,58,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,4,59,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,5,0,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,7,33,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,7,34,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,7,35,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,7,36,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,7,37,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,11,14,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,11,15,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,11,16,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,11,17,3.05,3/2015,47.35906,-123.99134
2015,3,26,85,11,18,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,22,44,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,22,45,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,22,46,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,22,47,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,22,48,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,23,30,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,23,31,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,23,32,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,23,33,3.05,3/2015,47.35906,-123.99134
2015,3,27,86,23,34,3.05,3/2015,47.35906,-123.99134
2015,3,28,87,0,44,2.23,3/2015,47.35906,-123.99134
2015,3,28,87,0,45,2.31,3/2015,47.35906,-123.99134
2015,3,28,87,0,46,2.37,3/2015,47.35906,-123.99134
2015,3,28,87,0,47,2.39,3/2015,47.35906,-123.99134
2015,3,28,87,0,48,2.39,3/2015,47.35906,-123.99134
2015,3,28,87,0,49,2.37,3/2015,47.35906,-123.99134
2015,3,28,87,0,50,2.31,3/2015,47.35906,-123.99134
2015,3,28,87,0,51,2.23,3/2015,47.35906,-123.99134
2015,3,28,87,0,52,2.12,3/2015,47.35906,-123.99134
2015,3,28,87,0,53,1.98,3/2015,47.35906,-123.99134
2015,3,28,87,0,54,1.81,3/2015,47.35906,-123.99134
2015,3,28,87,0,55,1.63,3/2015,47.35906,-123.99134
2015,3,28,87,0,56,1.48,3/2015,47.35906,-123.99134
2015,3,28,87,0,57,1.38,3/2015,47.35906,-123.99134
2015,3,28,87,0,58,1.32,3/2015,47.35906,-123.99134
2015,3,28,87,0,59,1.32,3/2015,47.35906,-123.99134
2015,3,28,87,1,0,1.35,3/2015,47.35906,-123.99134
2015,3,28,87,1,1,1.44,3/2015,47.35906,-123.99134
2015,3,28,87,1,2,1.57,3/2015,47.35906,-123.99134
2015,3,28,87,1,3,1.75,3/2015,47.35906,-123.99134
2015,3,28,87,1,4,1.97,3/2015,47.35906,-123.99134
2015,3,28,87,1,5,2.22,3/2015,47.35906,-123.99134
2015,3,28,87,1,6,2.43,3/2015,47.35906,-123.99134
2015,3,28,87,1,7,2.58,3/2015,47.35906,-123.99134
2015,3,28,87,1,8,2.66,3/2015,47.35906,-123.99134
2015,3,28,87,1,9,2.68,3/2015,47.35906,-123.99134
2015,3,28,87,1,10,2.64,3/2015,47.35906,-123.99134
2015,3,28,87,1,11,2.55,3/2015,47.35906,-123.99134
2015,3,28,87,1,12,2.49,3/2015,47.35906,-123.99134
2015,3,28,87,1,13,2.47,3/2015,47.35906,-123.99134
2015,3,28,87,1,14,2.49,3/2015,47.35906,-123.99134
2015,3,28,87,1,15,2.55,3/2015,47.35906,-123.99134
2015,3,28,87,1,16,2.66,3/2015,47.35906,-123.99134
2015,3,28,87,1,17,2.79,3/2015,47.35906,-123.99134
2015,3,28,87,1,18,2.93,3/2015,47.35906,-123.99134
2015,3,28,87,1,19,3.05,3/2015,47.35906,-123.99134
2015,3,28,87,1,20,3.17,3/2015,47.35906,-123.99134
2015,3,28,87,1,21,3.27,3/2015,47.35906,-123.99134
2015,3,28,87,1,22,3.38,3/2015,47.35906,-123.99134
2015,3,28,87,1,23,3.58,3/2015,47.35906,-123.99134
2015,3,28,87,1,24,3.9,3/2015,47.35906,-123.99134
2015,3,28,87,1,25,4.34,3/2015,47.35906,-123.99134
2015,3,28,87,1,26,4.83,3/2015,47.35906,-123.99134
2015,3,28,87,1,27,5.15,3/2015,47.35906,-123.99134
2015,3,28,87,1,28,5.23,3/2015,47.35906,-123.99134
2015,3,28,87,1,29,5.13,3/2015,47.35906,-123.99134
2015,3,28,87,1,30,5.05,3/2015,47.35906,-123.99134
2015,3,28,87,1,31,5.03,3/2015,47.35906,-123.99134
2015,3,28,87,1,32,5.06,3/2015,47.35906,-123.99134
2015,3,28,87,1,33,5.08,3/2015,47.35906,-123.99134
2015,3,28,87,1,34,5.07,3/2015,47.35906,-123.99134
2015,3,28,87,1,35,5.04,3/2015,47.35906,-123.99134
2015,3,28,87,1,36,5.05,3/2015,47.35906,-123.99134
2015,3,28,87,1,37,5.12,3/2015,47.35906,-123.99134
2015,3,28,87,1,38,5.19,3/2015,47.35906,-123.99134
2015,3,28,87,1,39,5.13,3/2015,47.35906,-123.99134
2015,3,28,87,1,40,4.88,3/2015,47.35906,-123.99134
2015,3,28,87,1,41,4.49,3/2015,47.35906,-123.99134
2015,3,28,87,1,42,4.04,3/2015,47.35906,-123.99134
2015,3,28,87,1,43,3.58,3/2015,47.35906,-123.99134
2015,3,28,87,1,44,3.09,3/2015,47.35906,-123.99134
2015,3,28,87,1,45,2.72,3/2015,47.35906,-123.99134
2015,3,28,87,1,46,2.95,3/2015,47.35906,-123.99134
2015,3,28,87,1,47,3.92,3/2015,47.35906,-123.99134
2015,3,28,87,1,48,5.62,3/2015,47.35906,-123.99134
2015,3,28,87,1,49,7.55,3/2015,47.35906,-123.99134
2015,3,28,87,1,50,7.65,3/2015,47.35906,-123.99134
2015,3,28,87,1,51,5.96,3/2015,47.35906,-123.99134
2015,3,28,87,1,52,4.73,3/2015,47.35906,-123.99134
2015,3,28,87,1,53,4.51,3/2015,47.35906,-123.99134
2015,3,28,87,1,54,5.05,3/2015,47.35906,-123.99134
2015,3,28,87,1,55,5.26,3/2015,47.35906,-123.99134
2015,3,28,87,1,56,4.9,3/2015,47.35906,-123.99134
2015,3,28,87,1,57,4.08,3/2015,47.35906,-123.99134
2015,3,28,87,1,58,3.35,3/2015,47.35906,-123.99134
2015,3,28,87,1,59,2.83,3/2015,47.35906,-123.99134
2015,3,28,87,2,0,2.52,3/2015,47.35906,-123.99134
2015,3,28,87,2,1,2.43,3/2015,47.35906,-123.99134
2015,3,28,87,2,2,2.51,3/2015,47.35906,-123.99134
2015,3,28,87,2,3,2.59,3/2015,47.35906,-123.99134
2015,3,28,87,2,4,2.61,3/2015,47.35906,-123.99134
2015,3,28,87,2,5,2.59,3/2015,47.35906,-123.99134
2015,3,28,87,2,6,2.51,3/2015,47.35906,-123.99134
2015,3,28,87,2,7,2.39,3/2015,47.35906,-123.99134
2015,3,28,87,2,8,2.22,3/2015,47.35906,-123.99134
2015,3,28,87,2,9,2.08,3/2015,47.35906,-123.99134
2015,3,28,87,2,10,1.96,3/2015,47.35906,-123.99134
2015,3,28,87,2,11,1.86,3/2015,47.35906,-123.99134
2015,3,28,87,2,12,1.8,3/2015,47.35906,-123.99134
2015,3,28,87,2,13,1.76,3/2015,47.35906,-123.99134
2015,3,28,87,2,14,1.75,3/2015,47.35906,-123.99134
2015,3,28,87,2,15,1.77,3/2015,47.35906,-123.99134
2015,3,28,87,2,16,1.81,3/2015,47.35906,-123.99134
2015,3,28,87,2,17,1.85,3/2015,47.35906,-123.99134
2015,3,28,87,2,18,1.89,3/2015,47.35906,-123.99134
2015,3,28,87,2,19,1.91,3/2015,47.35906,-123.99134
2015,3,28,87,2,20,1.93,3/2015,47.35906,-123.99134
2015,3,28,87,2,21,1.94,3/2015,47.35906,-123.99134
2015,3,28,87,2,22,1.94,3/2015,47.35906,-123.99134
2015,3,28,87,2,23,1.94,3/2015,47.35906,-123.99134
2015,3,28,87,2,24,1.93,3/2015,47.35906,-123.99134
2015,3,28,87,2,25,1.95,3/2015,47.35906,-123.99134
2015,3,28,87,2,26,2.01,3/2015,47.35906,-123.99134
2015,3,28,87,2,27,2.1,3/2015,47.35906,-123.99134
2015,3,28,87,2,28,2.23,3/2015,47.35906,-123.99134
2015,3,28,87,2,29,2.39,3/2015,47.35906,-123.99134
2015,3,28,87,2,30,2.59,3/2015,47.35906,-123.99134
2015,3,28,87,2,31,2.81,3/2015,47.35906,-123.99134
2015,3,28,87,2,32,2.98,3/2015,47.35906,-123.99134
